"datetime","Date","Time","WindMPH","VisMi","Weather","SkyCond","AirTempF","Dwpt","Min6hr","Max6hr","RelativeHumidity","WindChillF","HeatIndexF","AltimeterIn","SeaLevelmb","Precip1hr","Precip3hr","Precip6hr"
2025-12-29 02:53:00,2025-12-29,"02:53","Calm",0,"NULL","NULL",33.1,16,NA,NA,"49%",NA,NA,30.41,1029.6,0,NA,NA
2025-12-29 01:53:00,2025-12-29,"01:53","Calm",0,"NULL","NULL",45,43,NA,NA,"93%",NA,NA,29.67,1004.7,0,NA,NA
2025-12-29 01:53:00,2025-12-29,"01:53","Calm",0,"NULL","NULL",34,16,NA,NA,"48%",NA,NA,30.39,1029,0,NA,NA
2025-12-29 00:53:00,2025-12-29,"00:53","Calm",0,"NULL","NULL",44.1,42.1,44.1,39.9,"93%",NA,NA,29.73,1006.7,0,NA,NA
2025-12-29 00:53:00,2025-12-29,"00:53","Calm",0,"NULL","NULL",34,16,36,34,"48%",NA,NA,30.36,1028.1,0,NA,NA
2025-12-28 23:53:00,2025-12-28,"23:53","Calm",0,"NULL","NULL",41,39,NA,NA,"93%",NA,NA,29.77,1007.9,0,NA,NA
2025-12-28 23:53:00,2025-12-28,"23:53","Calm",0,"NULL","NULL",34,16,NA,NA,"48%",NA,NA,30.35,1027.5,0,NA,NA
2025-12-28 22:53:00,2025-12-28,"22:53","Calm",0,"NULL","NULL",41,36,NA,NA,"82%",NA,NA,29.81,1009.4,0,NA,NA
2025-12-28 22:53:00,2025-12-28,"22:53","Calm",0,"NULL","NULL",34,16,NA,NA,"48%",NA,NA,30.32,1026.8,0,NA,NA
2025-12-28 21:53:00,2025-12-28,"21:53","Calm",0,"NULL","NULL",41,35.1,NA,NA,"79%",NA,NA,29.83,1010.2,0,NA,NA
2025-12-28 21:53:00,2025-12-28,"21:53","Calm",0,"NULL","NULL",35.1,16,NA,NA,"46%",NA,NA,30.31,1026.2,0,NA,NA
2025-12-28 20:53:00,2025-12-28,"20:53","Calm",0,"NULL","NULL",39.9,34,NA,NA,"79%",NA,NA,29.87,1011.5,0,NA,NA
2025-12-28 20:53:00,2025-12-28,"20:53","Calm",0,"NULL","NULL",35.1,15.1,NA,NA,"44%",NA,NA,30.29,1025.7,0,NA,NA
2025-12-28 19:53:00,2025-12-28,"19:53","Calm",0,"NULL","NULL",39.9,34,NA,NA,"79%",NA,NA,29.91,1012.9,0,NA,NA
2025-12-28 19:53:00,2025-12-28,"19:53","Calm",0,"NULL","NULL",36,15.1,NA,NA,"42%",NA,NA,30.27,1025.1,0,NA,NA
2025-12-28 18:53:00,2025-12-28,"18:53","Calm",0,"NULL","NULL",39.9,34,39.9,37,"79%",NA,NA,29.97,1014.7,0,NA,NA
2025-12-28 18:53:00,2025-12-28,"18:53","Calm",0,"NULL","NULL",36,15.1,42.1,36,"42%",NA,NA,30.26,1024.5,0,NA,NA
2025-12-28 17:53:00,2025-12-28,"17:53","Calm",0,"NULL","NULL",39,34,NA,NA,"82%",NA,NA,29.96,1014.6,0,NA,NA
2025-12-28 17:53:00,2025-12-28,"17:53","Calm",0,"NULL","NULL",37,14,NA,NA,"39%",NA,NA,30.23,1023.7,0,NA,NA
2025-12-28 16:53:00,2025-12-28,"16:53","Calm",0,"NULL","NULL",39,33.1,NA,NA,"79%",NA,NA,30.02,1016.4,0,NA,NA
2025-12-28 16:53:00,2025-12-28,"16:53","Calm",0,"NULL","NULL",37.9,14,NA,NA,"37%",NA,NA,30.21,1022.8,0,NA,NA
2025-12-28 15:53:00,2025-12-28,"15:53","Calm",0,"NULL","NULL",39,33.1,NA,NA,"79%",NA,NA,30.04,1017.2,0,NA,NA
2025-12-28 15:53:00,2025-12-28,"15:53","Calm",0,"NULL","NULL",39.9,12,NA,NA,"32%",NA,NA,30.19,1022.2,0,NA,NA
2025-12-28 14:53:00,2025-12-28,"14:53","Calm",0,"NULL","NULL",37.9,32,NA,NA,"79%",NA,NA,30.05,1017.4,0,NA,NA
2025-12-28 14:53:00,2025-12-28,"14:53","Calm",0,"NULL","NULL",41,12.9,NA,NA,"32%",NA,NA,30.16,1021.2,0,NA,NA
2025-12-28 13:53:00,2025-12-28,"13:53","Calm",0,"NULL","NULL",37.9,30.9,NA,NA,"76%",NA,NA,30.08,1018.4,0,NA,NA
2025-12-28 13:53:00,2025-12-28,"13:53","Calm",0,"NULL","NULL",41,12,NA,NA,"30%",NA,NA,30.14,1020.5,0,NA,NA
2025-12-28 12:53:00,2025-12-28,"12:53","Calm",0,"NULL","NULL",37.9,30,37.9,34,"73%",NA,NA,30.11,1019.4,0,NA,NA
2025-12-28 12:53:00,2025-12-28,"12:53","Calm",0,"NULL","NULL",41,12,42.1,33.1,"30%",NA,NA,30.14,1020.5,0,NA,NA
2025-12-28 11:53:00,2025-12-28,"11:53","Calm",0,"NULL","NULL",37.9,28.9,NA,NA,"70%",NA,NA,30.16,1021.2,0,NA,NA
2025-12-28 11:53:00,2025-12-28,"11:53","Calm",0,"NULL","NULL",39.9,12.9,NA,NA,"33%",NA,NA,30.11,1019.7,0,NA,NA
2025-12-28 10:53:00,2025-12-28,"10:53","Calm",0,"NULL","NULL",37,28,NA,NA,"70%",NA,NA,30.2,1022.6,0,NA,NA
2025-12-28 10:53:00,2025-12-28,"10:53","Calm",0,"NULL","NULL",39,14,NA,NA,"36%",NA,NA,30.13,1020.3,0,NA,NA
2025-12-28 09:53:00,2025-12-28,"09:53","Calm",0,"NULL","NULL",36,27,NA,NA,"70%",NA,NA,30.2,1022.6,0,NA,NA
2025-12-28 09:53:00,2025-12-28,"09:53","Calm",0,"NULL","NULL",37.9,14,NA,NA,"37%",NA,NA,30.13,1020.3,0,NA,NA
2025-12-28 08:53:00,2025-12-28,"08:53","Calm",0,"NULL","NULL",35.1,26.1,NA,NA,"70%",NA,NA,30.2,1022.7,0,NA,NA
2025-12-28 08:53:00,2025-12-28,"08:53","Calm",0,"NULL","NULL",36,14,NA,NA,"40%",NA,NA,30.12,1019.8,0,NA,NA
2025-12-28 07:53:00,2025-12-28,"07:53","Calm",0,"NULL","NULL",34,26.1,NA,NA,"73%",NA,NA,30.22,1023.2,0,NA,NA
2025-12-28 07:53:00,2025-12-28,"07:53","Calm",0,"NULL","NULL",33.1,12.9,NA,NA,"43%",NA,NA,30.09,1018.9,0,NA,NA
2025-12-28 06:53:00,2025-12-28,"06:53","Calm",0,"NULL","NULL",34,27,35.1,34,"76%",NA,NA,30.22,1023.1,0,NA,NA
2025-12-28 06:53:00,2025-12-28,"06:53","Calm",0,"NULL","NULL",33.1,12.9,36,33.1,"43%",NA,NA,30.07,1018.3,0,NA,NA
2025-12-28 05:53:00,2025-12-28,"05:53","Calm",0,"NULL","NULL",34,26.1,NA,NA,"73%",NA,NA,30.21,1022.9,0,NA,NA
2025-12-28 05:53:00,2025-12-28,"05:53","Calm",0,"NULL","NULL",33.1,14,NA,NA,"45%",NA,NA,30.05,1017.6,0,NA,NA
2025-12-28 04:53:00,2025-12-28,"04:53","Calm",0,"NULL","NULL",34,27,NA,NA,"76%",NA,NA,30.22,1023.4,0,NA,NA
2025-12-28 04:53:00,2025-12-28,"04:53","Calm",0,"NULL","NULL",34,14,NA,NA,"44%",NA,NA,30.02,1016.6,0,NA,NA
2025-12-28 03:53:00,2025-12-28,"03:53","Calm",0,"NULL","NULL",34,26.1,NA,NA,"73%",NA,NA,30.23,1023.7,0,NA,NA
2025-12-28 03:53:00,2025-12-28,"03:53","Calm",0,"NULL","NULL",34,14,NA,NA,"44%",NA,NA,30.02,1016.5,0,NA,NA
2025-12-28 02:53:00,2025-12-28,"02:53","Calm",0,"NULL","NULL",34,26.1,NA,NA,"73%",NA,NA,30.24,1024.1,0,NA,NA
2025-12-28 02:53:00,2025-12-28,"02:53","Calm",0,"NULL","NULL",35.1,14,NA,NA,"42%",NA,NA,30.03,1016.9,0,NA,NA
2025-12-28 01:53:00,2025-12-28,"01:53","Calm",0,"NULL","NULL",34,26.1,NA,NA,"73%",NA,NA,30.25,1024.2,0,NA,NA
2025-12-28 01:53:00,2025-12-28,"01:53","Calm",0,"NULL","NULL",35.1,14,NA,NA,"42%",NA,NA,30.02,1016.5,0,NA,NA
2025-12-28 00:53:00,2025-12-28,"00:53","Calm",0,"NULL","NULL",35.1,26.1,37,34,"70%",NA,NA,30.24,1024,0,NA,NA
2025-12-28 00:53:00,2025-12-28,"00:53","Calm",0,"NULL","NULL",36,14,39,36,"40%",NA,NA,30.02,1016.4,0,NA,NA
2025-12-27 23:53:00,2025-12-27,"23:53","Calm",0,"NULL","NULL",35.1,26.1,NA,NA,"70%",NA,NA,30.24,1024,0,NA,NA
2025-12-27 23:53:00,2025-12-27,"23:53","Calm",0,"NULL","NULL",36,15.1,NA,NA,"42%",NA,NA,30.02,1016.6,0,NA,NA
2025-12-27 22:53:00,2025-12-27,"22:53","Calm",0,"NULL","NULL",35.1,26.1,NA,NA,"70%",NA,NA,30.24,1024,0,NA,NA
2025-12-27 22:53:00,2025-12-27,"22:53","Calm",0,"NULL","NULL",36,14,NA,NA,"40%",NA,NA,30.03,1016.8,0,NA,NA
2025-12-27 21:53:00,2025-12-27,"21:53","Calm",0,"NULL","NULL",36,26.1,NA,NA,"67%",NA,NA,30.23,1023.6,0,NA,NA
2025-12-27 21:53:00,2025-12-27,"21:53","Calm",0,"NULL","NULL",37,14,NA,NA,"39%",NA,NA,30.03,1017,0,NA,NA
2025-12-27 20:53:00,2025-12-27,"20:53","Calm",0,"NULL","NULL",36,27,NA,NA,"70%",NA,NA,30.22,1023.3,0,NA,NA
2025-12-27 20:53:00,2025-12-27,"20:53","Calm",0,"NULL","NULL",37.9,16,NA,NA,"41%",NA,NA,30.04,1017.1,0,NA,NA
2025-12-27 19:53:00,2025-12-27,"19:53","Calm",0,"NULL","NULL",36,27,NA,NA,"70%",NA,NA,30.21,1023,0,NA,NA
2025-12-27 19:53:00,2025-12-27,"19:53","Calm",0,"NULL","NULL",39,17.1,NA,NA,"41%",NA,NA,30.04,1017.3,0,NA,NA
2025-12-27 18:53:00,2025-12-27,"18:53","Calm",0,"NULL","NULL",37,27,39,37,"67%",NA,NA,30.2,1022.7,0,NA,NA
2025-12-27 17:53:00,2025-12-27,"17:53","Calm",0,"NULL","NULL",37.9,28,NA,NA,"68%",NA,NA,30.19,1022.4,0,NA,NA
2025-12-27 16:53:00,2025-12-27,"16:53","Calm",0,"NULL","NULL",37.9,27,NA,NA,"65%",NA,NA,30.16,1021.4,0,NA,NA
2025-12-27 15:53:00,2025-12-27,"15:53","Calm",0,"NULL","NULL",39,27,NA,NA,"62%",NA,NA,30.14,1020.6,0,NA,NA
2025-12-27 14:53:00,2025-12-27,"14:53","Calm",0,"NULL","NULL",39,27,NA,NA,"62%",NA,NA,30.12,1019.9,0,NA,NA
2025-12-27 13:53:00,2025-12-27,"13:53","Calm",0,"NULL","NULL",39,28,NA,NA,"65%",NA,NA,30.1,1019.2,0,NA,NA
2025-12-27 12:53:00,2025-12-27,"12:53","Calm",0,"NULL","NULL",39,27,39.9,36,"62%",NA,NA,30.1,1019.2,0,NA,NA
2025-12-27 11:53:00,2025-12-27,"11:53","Calm",0,"NULL","NULL",39,28,NA,NA,"65%",NA,NA,30.11,1019.5,0,NA,NA
2025-12-27 10:53:00,2025-12-27,"10:53","Calm",0,"NULL","NULL",39,28,NA,NA,"65%",NA,NA,30.11,1019.7,0,NA,NA
2025-12-27 09:53:00,2025-12-27,"09:53","Calm",0,"NULL","NULL",37.9,28.9,NA,NA,"70%",NA,NA,30.11,1019.5,0,NA,NA
2025-12-27 08:53:00,2025-12-27,"08:53","Calm",0,"NULL","NULL",37,30,NA,NA,"76%",NA,NA,30.06,1017.8,0,NA,NA
2025-12-27 07:53:00,2025-12-27,"07:53","Calm",0,"NULL","NULL",37,30.9,NA,NA,"79%",NA,NA,30.02,1016.6,0,NA,NA
2025-12-27 06:53:00,2025-12-27,"06:53","Calm",0,"NULL","NULL",36,30.9,37,35.1,"82%",NA,NA,29.98,1015.2,0,NA,NA
2025-12-27 05:53:00,2025-12-27,"05:53","Calm",0,"NULL","NULL",36,30.9,NA,NA,"82%",NA,NA,29.93,1013.4,0,NA,NA
2025-12-27 04:53:00,2025-12-27,"04:53","Calm",0,"NULL","NULL",36,30.9,NA,NA,"82%",NA,NA,29.89,1012,0,NA,NA
2025-12-27 03:53:00,2025-12-27,"03:53","Calm",0,"NULL","NULL",36,30.9,NA,NA,"82%",NA,NA,29.88,1011.8,0,NA,NA
2025-12-27 02:53:00,2025-12-27,"02:53","Calm",0,"NULL","NULL",35.1,30.9,NA,NA,"85%",NA,NA,29.85,1010.6,0,NA,NA
2025-12-27 01:53:00,2025-12-27,"01:53","Calm",0,"NULL","NULL",35.1,32,NA,NA,"89%",NA,NA,29.83,1010.1,0,NA,NA
2025-12-27 00:53:00,2025-12-27,"00:53","Calm",0,"NULL","NULL",35.1,30.9,35.1,34,"85%",NA,NA,29.81,1009.4,0,NA,NA
2025-12-26 23:53:00,2025-12-26,"23:53","Calm",0,"NULL","NULL",34,30.9,NA,NA,"89%",NA,NA,29.81,1009.4,0,NA,NA
2025-12-26 22:53:00,2025-12-26,"22:53","Calm",0,"NULL","NULL",34,30.9,NA,NA,"89%",NA,NA,29.82,1009.7,0,NA,NA
2025-12-26 21:53:00,2025-12-26,"21:53","Calm",0,"NULL","NULL",34,30,NA,NA,"85%",NA,NA,29.85,1010.8,0,NA,NA
2025-12-26 20:53:00,2025-12-26,"20:53","Calm",0,"NULL","NULL",35.1,30,NA,NA,"82%",NA,NA,29.88,1011.8,0,NA,NA
2025-12-26 19:53:00,2025-12-26,"19:53","Calm",0,"NULL","NULL",34,28.9,NA,NA,"82%",NA,NA,29.91,1012.7,0,NA,NA
2025-12-26 18:53:00,2025-12-26,"18:53","Calm",0,"NULL","NULL",34,28.9,34,32,"82%",NA,NA,29.92,1013.1,0.05,NA,0.05
2025-12-26 17:53:00,2025-12-26,"17:53","Calm",0,"NULL","NULL",34,24.1,NA,NA,"67%",NA,NA,29.95,1014.1,0,NA,NA
2025-12-26 16:53:00,2025-12-26,"16:53","Calm",0,"NULL","NULL",34,21,NA,NA,"59%",NA,NA,29.99,1015.7,0,NA,NA
2025-12-26 15:53:00,2025-12-26,"15:53","Calm",0,"NULL","NULL",34,17.1,NA,NA,"50%",NA,NA,30.04,1017.1,0,NA,NA
2025-12-26 14:53:00,2025-12-26,"14:53","Calm",0,"NULL","NULL",33.1,14,NA,NA,"45%",NA,NA,30.06,1017.9,0,NA,NA
2025-12-26 13:53:00,2025-12-26,"13:53","Calm",0,"NULL","NULL",32,15.1,NA,NA,"50%",NA,NA,30.07,1018.4,0,NA,NA
2025-12-26 12:53:00,2025-12-26,"12:53","Calm",0,"NULL","NULL",32,12.9,33.1,30.9,"45%",NA,NA,30.15,1021,0,NA,NA
2025-12-26 11:53:00,2025-12-26,"11:53","Calm",0,"NULL","NULL",33.1,12,NA,NA,"42%",NA,NA,30.19,1022.4,0,NA,NA
2025-12-26 10:53:00,2025-12-26,"10:53","Calm",0,"NULL","NULL",33.1,10,NA,NA,"38%",NA,NA,30.24,1023.8,0,NA,NA
2025-12-26 09:53:00,2025-12-26,"09:53","Calm",0,"NULL","NULL",32,9,NA,NA,"38%",NA,NA,30.25,1024.2,0,NA,NA
2025-12-26 08:53:00,2025-12-26,"08:53","Calm",0,"NULL","NULL",32,12,NA,NA,"43%",NA,NA,30.24,1024.1,0,NA,NA
2025-12-26 07:53:00,2025-12-26,"07:53","Calm",0,"NULL","NULL",30.9,15.1,NA,NA,"52%",NA,NA,30.21,1022.8,0,NA,NA
2025-12-26 06:53:00,2025-12-26,"06:53","Calm",0,"NULL","NULL",30.9,14,37,30.9,"49%",NA,NA,30.22,1023.4,0,NA,NA
2025-12-26 05:53:00,2025-12-26,"05:53","Calm",0,"NULL","NULL",32,14,NA,NA,"47%",NA,NA,30.23,1023.6,0,NA,NA
2025-12-26 04:53:00,2025-12-26,"04:53","Calm",0,"NULL","NULL",33.1,14,NA,NA,"45%",NA,NA,30.2,1022.7,0,NA,NA
2025-12-26 03:53:00,2025-12-26,"03:53","Calm",0,"NULL","NULL",34,14,NA,NA,"44%",NA,NA,30.23,1023.6,0,NA,NA
2025-12-26 02:53:00,2025-12-26,"02:53","Calm",0,"NULL","NULL",35.1,16,NA,NA,"46%",NA,NA,30.21,1022.9,0,NA,NA
2025-12-26 01:53:00,2025-12-26,"01:53","Calm",0,"NULL","NULL",36,17.1,NA,NA,"46%",NA,NA,30.21,1022.9,0,NA,NA
2025-12-26 00:53:00,2025-12-26,"00:53","Calm",0,"NULL","NULL",37,18,52,37,"46%",NA,NA,30.18,1022,0,NA,NA
2025-12-25 23:53:00,2025-12-25,"23:53","Calm",0,"NULL","NULL",39,17.1,NA,NA,"41%",NA,NA,30.18,1022,0,NA,NA
2025-12-25 22:53:00,2025-12-25,"22:53","Calm",0,"NULL","NULL",39.9,17.1,NA,NA,"40%",NA,NA,30.18,1021.9,0,NA,NA
2025-12-25 21:53:00,2025-12-25,"21:53","Calm",0,"NULL","NULL",43,19.9,NA,NA,"40%",NA,NA,30.15,1021,0,NA,NA
2025-12-25 20:53:00,2025-12-25,"20:53","Calm",0,"NULL","NULL",46,21.9,NA,NA,"38%",NA,NA,30.12,1020,0,NA,NA
2025-12-25 19:53:00,2025-12-25,"19:53","Calm",0,"NULL","NULL",48,23,NA,NA,"37%",NA,NA,30.07,1018.3,0,NA,NA
2025-12-25 18:53:00,2025-12-25,"18:53","Calm",0,"NULL","NULL",52,21.9,57,50,"31%",NA,NA,30.05,1017.5,0,NA,NA
2025-12-25 17:53:00,2025-12-25,"17:53","Calm",0,"NULL","NULL",54,28.9,NA,NA,"38%",NA,NA,30,1015.8,0,NA,NA
2025-12-25 16:53:00,2025-12-25,"16:53","Calm",0,"NULL","NULL",55.9,30.9,NA,NA,"39%",NA,NA,29.94,1013.7,0,NA,NA
2025-12-25 15:53:00,2025-12-25,"15:53","Calm",0,"NULL","NULL",57,37.9,NA,NA,"49%",NA,NA,29.91,1012.7,0,NA,NA
2025-12-25 14:53:00,2025-12-25,"14:53","Calm",0,"NULL","NULL",55.9,39,NA,NA,"53%",NA,NA,29.91,1012.7,0,NA,NA
2025-12-25 13:53:00,2025-12-25,"13:53","Calm",0,"NULL","NULL",54,37,NA,NA,"53%",NA,NA,29.9,1012.6,0,NA,NA
2025-12-25 12:53:00,2025-12-25,"12:53","Calm",0,"NULL","NULL",50,35.1,50,37,"57%",NA,NA,29.93,1013.6,0,NA,0.03
2025-12-25 11:53:00,2025-12-25,"11:53","Calm",0,"NULL","NULL",46,34,NA,NA,"63%",NA,NA,29.97,1014.7,0.01,NA,NA
2025-12-25 10:53:00,2025-12-25,"10:53","Calm",0,"NULL","NULL",44.1,33.1,NA,NA,"65%",NA,NA,29.98,1015.3,0.02,NA,NA
2025-12-25 09:53:00,2025-12-25,"09:53","Calm",0,"NULL","NULL",43,26.1,NA,NA,"51%",NA,NA,30.03,1016.8,0,NA,NA
2025-12-25 08:53:00,2025-12-25,"08:53","Calm",0,"NULL","NULL",39.9,25,NA,NA,"55%",NA,NA,30.04,1017.2,0,NA,NA
2025-12-25 07:53:00,2025-12-25,"07:53","Calm",0,"NULL","NULL",37.9,26.1,NA,NA,"62%",NA,NA,30.06,1017.9,0,NA,NA
2025-12-25 06:53:00,2025-12-25,"06:53","Calm",0,"NULL","NULL",39,26.1,42.1,37,"60%",NA,NA,30.14,1020.4,0,NA,NA
2025-12-25 05:53:00,2025-12-25,"05:53","Calm",0,"NULL","NULL",37.9,28,NA,NA,"68%",NA,NA,30.1,1019.1,0,NA,NA
2025-12-25 04:53:00,2025-12-25,"04:53","Calm",0,"NULL","NULL",37,27,NA,NA,"67%",NA,NA,30.15,1020.9,0,NA,NA
2025-12-25 03:53:00,2025-12-25,"03:53","Calm",0,"NULL","NULL",37.9,27,NA,NA,"65%",NA,NA,30.19,1022.2,0,NA,NA
2025-12-25 02:53:00,2025-12-25,"02:53","Calm",0,"NULL","NULL",39,25,NA,NA,"57%",NA,NA,30.23,1023.5,0,NA,NA
2025-12-25 01:53:00,2025-12-25,"01:53","Calm",0,"NULL","NULL",42.1,26.1,NA,NA,"53%",NA,NA,30.26,1024.5,0,NA,NA
2025-12-25 00:53:00,2025-12-25,"00:53","Calm",0,"NULL","NULL",42.1,24.1,46,41,"49%",NA,NA,30.26,1024.5,0,NA,NA
2025-12-24 23:53:00,2025-12-24,"23:53","Calm",0,"NULL","NULL",43,25,NA,NA,"49%",NA,NA,30.26,1024.7,0,NA,NA
2025-12-24 22:53:00,2025-12-24,"22:53","Calm",0,"NULL","NULL",43,25,NA,NA,"49%",NA,NA,30.3,1025.9,0,NA,NA
2025-12-24 21:53:00,2025-12-24,"21:53","Calm",0,"NULL","NULL",42.1,26.1,NA,NA,"53%",NA,NA,30.29,1025.6,0,NA,NA
2025-12-24 20:53:00,2025-12-24,"20:53","Calm",0,"NULL","NULL",44.1,24.1,NA,NA,"45%",NA,NA,30.31,1026.4,0,NA,NA
2025-12-24 19:53:00,2025-12-24,"19:53","Calm",0,"NULL","NULL",44.1,21.9,NA,NA,"41%",NA,NA,30.3,1026,0,NA,NA
2025-12-24 18:53:00,2025-12-24,"18:53","Calm",0,"NULL","NULL",46,21,53.1,45,"37%",NA,NA,30.29,1025.7,0,NA,NA
2025-12-24 17:53:00,2025-12-24,"17:53","Calm",0,"NULL","NULL",46.9,21,NA,NA,"36%",NA,NA,30.27,1025,0,NA,NA
2025-12-24 16:53:00,2025-12-24,"16:53","Calm",0,"NULL","NULL",48,19.9,NA,NA,"33%",NA,NA,30.25,1024.3,0,NA,NA
2025-12-24 15:53:00,2025-12-24,"15:53","Calm",0,"NULL","NULL",52,19,NA,NA,"27%",NA,NA,30.24,1023.9,0,NA,NA
2025-12-24 14:53:00,2025-12-24,"14:53","Calm",0,"NULL","NULL",53.1,19.9,NA,NA,"27%",NA,NA,30.25,1024.1,0,NA,NA
2025-12-24 13:53:00,2025-12-24,"13:53","Calm",0,"NULL","NULL",53.1,18,NA,NA,"25%",NA,NA,30.24,1024,0,NA,NA
2025-12-24 12:53:00,2025-12-24,"12:53","Calm",0,"NULL","NULL",52,19.9,52,48.9,"28%",NA,NA,30.22,1023.3,0,NA,NA
2025-12-24 11:53:00,2025-12-24,"11:53","Calm",0,"NULL","NULL",51.1,19.9,NA,NA,"29%",NA,NA,30.2,1022.7,0,NA,NA
2025-12-24 10:53:00,2025-12-24,"10:53","Calm",0,"NULL","NULL",51.1,19.9,NA,NA,"29%",NA,NA,30.22,1023.4,0,NA,NA
2025-12-24 09:53:00,2025-12-24,"09:53","Calm",0,"NULL","NULL",51.1,24.1,NA,NA,"35%",NA,NA,30.22,1023.2,0,NA,NA
2025-12-24 08:53:00,2025-12-24,"08:53","Calm",0,"NULL","NULL",48.9,28,NA,NA,"44%",NA,NA,30.19,1022.1,0,NA,NA
2025-12-24 07:53:00,2025-12-24,"07:53","Calm",0,"NULL","NULL",48.9,28.9,NA,NA,"46%",NA,NA,30.13,1020.4,0,NA,NA
2025-12-24 06:53:00,2025-12-24,"06:53","Calm",0,"NULL","NULL",50,30.9,52,39.9,"48%",NA,NA,30.1,1019.1,0,NA,NA
2025-12-24 05:53:00,2025-12-24,"05:53","Calm",0,"NULL","NULL",52,34,NA,NA,"50%",NA,NA,30.07,1018.1,0,NA,NA
2025-12-24 04:53:00,2025-12-24,"04:53","Calm",0,"NULL","NULL",39.9,36,NA,NA,"86%",NA,NA,30,1015.9,0,NA,NA
2025-12-24 03:53:00,2025-12-24,"03:53","Calm",0,"NULL","NULL",41,36,NA,NA,"82%",NA,NA,30,1016,0,NA,NA
2025-12-24 02:53:00,2025-12-24,"02:53","Calm",0,"NULL","NULL",42.1,36,NA,NA,"79%",NA,NA,30,1015.9,0,NA,NA
2025-12-24 01:53:00,2025-12-24,"01:53","Calm",0,"NULL","NULL",42.1,37,NA,NA,"82%",NA,NA,29.99,1015.5,0,NA,NA
2025-12-24 00:53:00,2025-12-24,"00:53","Calm",0,"NULL","NULL",41,37,43,39.9,"86%",NA,NA,29.99,1015.6,0,NA,NA
2025-12-23 23:53:00,2025-12-23,"23:53","Calm",0,"NULL","NULL",41,37,NA,NA,"86%",NA,NA,30.01,1016,0,NA,NA
2025-12-23 22:53:00,2025-12-23,"22:53","Calm",0,"NULL","NULL",42.1,37,NA,NA,"82%",NA,NA,30.02,1016.4,0,NA,NA
2025-12-23 21:53:00,2025-12-23,"21:53","Calm",0,"NULL","NULL",42.1,37,NA,NA,"82%",NA,NA,30.03,1017,0,NA,NA
2025-12-23 20:53:00,2025-12-23,"20:53","Calm",0,"NULL","NULL",43,37,NA,NA,"80%",NA,NA,30.04,1017.2,0,NA,NA
2025-12-23 19:53:00,2025-12-23,"19:53","Calm",0,"NULL","NULL",42.1,37,NA,NA,"82%",NA,NA,30.05,1017.4,0,NA,NA
2025-12-23 18:53:00,2025-12-23,"18:53","Calm",0,"NULL","NULL",42.1,36,43,41,"79%",NA,NA,30.05,1017.5,0,NA,NA
2025-12-23 17:53:00,2025-12-23,"17:53","Calm",0,"NULL","NULL",42.1,36,NA,NA,"79%",NA,NA,30.05,1017.4,0,NA,NA
2025-12-23 16:53:00,2025-12-23,"16:53","Calm",0,"NULL","NULL",43,35.1,NA,NA,"74%",NA,NA,30.05,1017.4,0,NA,NA
2025-12-23 15:53:00,2025-12-23,"15:53","Calm",0,"NULL","NULL",43,35.1,NA,NA,"74%",NA,NA,30.05,1017.4,0,NA,NA
2025-12-23 14:53:00,2025-12-23,"14:53","Calm",0,"NULL","NULL",42.1,35.1,NA,NA,"76%",NA,NA,30.05,1017.5,0,NA,NA
2025-12-23 13:53:00,2025-12-23,"13:53","Calm",0,"NULL","NULL",42.1,35.1,NA,NA,"76%",NA,NA,30.05,1017.7,0,NA,NA
2025-12-23 12:53:00,2025-12-23,"12:53","Calm",0,"NULL","NULL",41,35.1,41,39,"79%",NA,NA,30.08,1018.5,0,NA,NA
2025-12-23 11:53:00,2025-12-23,"11:53","Calm",0,"NULL","NULL",39.9,34,NA,NA,"79%",NA,NA,30.13,1020.2,0,NA,NA
2025-12-23 10:53:00,2025-12-23,"10:53","Calm",0,"NULL","NULL",39,34,NA,NA,"82%",NA,NA,30.16,1021.3,0,NA,NA
2025-12-23 09:53:00,2025-12-23,"09:53","Calm",0,"NULL","NULL",39,33.1,NA,NA,"79%",NA,NA,30.19,1022.2,0,NA,NA
2025-12-23 08:53:00,2025-12-23,"08:53","Calm",0,"NULL","NULL",39,30,NA,NA,"70%",NA,NA,30.2,1022.5,0,NA,NA
2025-12-23 07:53:00,2025-12-23,"07:53","Calm",0,"NULL","NULL",39,28.9,NA,NA,"67%",NA,NA,30.2,1022.4,0,NA,NA
2025-12-23 06:53:00,2025-12-23,"06:53","Calm",0,"NULL","NULL",39,28.9,39.9,37.9,"67%",NA,NA,30.22,1023.1,0,NA,NA
2025-12-23 05:53:00,2025-12-23,"05:53","Calm",0,"NULL","NULL",39.9,23,NA,NA,"51%",NA,NA,30.24,1024,0,NA,NA
2025-12-23 04:53:00,2025-12-23,"04:53","Calm",0,"NULL","NULL",39,25,NA,NA,"57%",NA,NA,30.26,1024.7,0,NA,NA
2025-12-23 03:53:00,2025-12-23,"03:53","Calm",0,"NULL","NULL",39,24.1,NA,NA,"55%",NA,NA,30.32,1026.5,0,NA,NA
2025-12-23 02:53:00,2025-12-23,"02:53","Calm",0,"NULL","NULL",39,24.1,NA,NA,"55%",NA,NA,30.35,1027.6,0,NA,NA
2025-12-23 01:53:00,2025-12-23,"01:53","Calm",0,"NULL","NULL",39,23,NA,NA,"53%",NA,NA,30.36,1027.9,0,NA,NA
